"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"253","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.02,8,38,5
"254","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.05,20,57,5
"255","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.1,41,76,5
"256","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.2,83,105,3
"257","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.02,8,43,5
"258","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.05,20,59,4
"259","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.1,41,70,3
"260","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.2,83,105,2
"261","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.02,8,51,7
"262","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.05,20,64,4
"263","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.1,41,79,4
"264","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.2,83,107,3
"265","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.02,8,59,6
"266","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.05,20,68,4
"267","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.1,41,78,3
"268","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.2,83,111,3
"269","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.02,8,39,5
"270","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.05,20,48,4
"271","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.1,41,75,4
"272","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.2,83,108,3
"273","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.02,8,50,4
"274","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.05,20,69,4
"275","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.1,41,84,3
"276","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.2,83,113,2
"277","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.02,8,47,5
"278","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.05,20,65,3
"279","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.1,41,90,3
"280","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.2,83,119,2
"281","ml_EUAir_pp_0.01_071_.mpx","EUAir","0.01","071",0.02,8,54,5
"282","ml_EUAir_pp_0.01_071_.mpx","EUAir","0.01","071",0.05,20,67,5
"283","ml_EUAir_pp_0.01_071_.mpx","EUAir","0.01","071",0.1,41,80,3
"284","ml_EUAir_pp_0.01_071_.mpx","EUAir","0.01","071",0.2,83,112,3
