"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"206","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.05,50,135,102,0
"207","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.1,100,245,195,0
"208","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.2,200,397,339,0
"209","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.02,20,71,52,0
"210","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.05,50,136,110,0
"211","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.1,100,255,213,0
"212","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.2,200,418,370,0
"213","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.02,20,65,50,0
"214","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.05,50,156,126,0
"215","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.1,100,256,219,0
"216","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.2,200,419,370,0
"217","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.02,20,74,54,0
"218","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.05,50,143,111,0
"219","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.1,100,246,194,0
"220","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.2,200,413,350,0
"221","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.02,20,73,54,0
"222","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.05,50,144,113,0
"223","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.1,100,264,212,0
"224","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.2,200,445,378,0
"225","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.02,20,78,60,0
"226","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.05,50,147,121,0
"227","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.1,100,267,220,0
"228","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.2,200,448,384,0
"229","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.02,20,38,35,0
"230","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.05,50,106,94,0
"231","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.1,100,231,203,0
"232","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.2,200,395,356,0
"233","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.02,20,88,62,0
"234","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.05,50,182,134,0
"235","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.1,100,285,223,0
"236","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.2,200,452,377,0
"237","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.02,20,57,43,0
"238","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.05,50,121,98,0
"239","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.1,100,244,199,0
"240","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.2,200,424,363,0
"241","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.02,20,68,53,0
"242","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.05,50,148,122,0
"243","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.1,100,277,224,0
"244","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.2,200,458,393,0
"245","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.02,20,81,55,0
"246","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.05,50,176,126,0
"247","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.1,100,297,232,0
"248","ml_ererererer_pp_0.01_062_.mpx","ererererer","0.01","062",0.2,200,444,369,0
"249","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.02,20,59,48,0
"250","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.05,50,118,101,0
"251","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.1,100,206,182,0
"252","ml_ererererer_pp_0.01_063_.mpx","ererererer","0.01","063",0.2,200,367,332,0
"253","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.02,20,78,57,0
"254","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.05,50,138,109,0
"255","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.1,100,269,217,0
"256","ml_ererererer_pp_0.01_064_.mpx","ererererer","0.01","064",0.2,200,444,379,0
"257","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.02,20,48,38,0
"258","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.05,50,123,98,0
"259","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.1,100,227,186,0
"260","ml_ererererer_pp_0.01_065_.mpx","ererererer","0.01","065",0.2,200,392,340,0
"261","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.02,20,84,57,0
"262","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.05,50,155,111,0
"263","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.1,100,283,210,0
"264","ml_ererererer_pp_0.01_066_.mpx","ererererer","0.01","066",0.2,200,438,355,0
"265","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.02,20,60,49,0
"266","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.05,50,115,99,0
"267","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.1,100,228,194,0
"268","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.2,200,411,356,0
"269","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.02,20,83,55,0
"270","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.05,50,154,114,0
"271","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.1,100,240,192,0
"272","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.2,200,399,344,0
"273","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.02,20,73,54,0
"274","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.05,50,148,117,0
"275","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.1,100,270,222,0
"276","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.2,200,427,370,0
"277","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.02,20,54,42,0
"278","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.05,50,117,97,0
"279","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.1,100,209,182,0
"280","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.2,200,362,325,0
"281","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.02,20,46,38,0
"282","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.05,50,132,105,0
"283","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.1,100,227,192,0
"284","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.2,200,420,362,0
"285","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.02,20,65,51,0
